SALE TYPE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,PRICE PER SQFT,HOA PER MONTH,STATUS,URL,SOURCE,MLS,LATITUDE,LONGITUDE,COMMUTE_NUM_STEPS,COMMUTE,COMMUTE_STEPS,WALKING_TIME,GROCERY_driving,GROCERY_walking,GROCERY_walking_num,ALDI_walking,JEWEL_walking,MARIANO_walking,TRADERJOE_walking,WHOLEFOODS_walking,ALDI_driving,JEWEL_driving,MARIANO_driving,TRADERJOE_driving,WHOLEFOODS_driving,ZILLOW_ID,ZILLOW_URL,LAST_TAX_YEAR,LAST_TAX_ASSESSMENT,ESTIMATED_TAX,LAST_SOLD_DATE,LAST_SOLD_PRICE,ZESTIMATE,ZESTIMATE_LAST_UPDATED,ZESTIMATE_VALUE_CHANGE,ZESTIMATE_RANGE_HIGH,ZESTIMATE_RANGE_LOW
MLS Listing,Single Family Residential,4212 Howard St,Skokie,IL,60076,579900,7.0,3.5,Skokie,4400.0,6198.0,1955.0,73,132.0,,Active,http://www.redfin.com/IL/Skokie/4212-Howard-St-60076/home/13599574,MRED,10554338,42.019245,-87.733824,4.0,1 hour 17 mins,"WALKING(24 MINS), YELLOW LINE(7 mins), RED LINE(32 mins), WALKING(4 MINS)",28.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3546529.0,http://www.zillow.com/homedetails/4212-Howard-St-Skokie-IL-60076/3546529_zpid/,2017.0,51190.0,12276.483,10/05/1994,160000.0,550449.0,01/26/2020,-12913.0,577971.0,522927.0
PAST SALE,Single Family Residential,6586 N HIAWATHA Ave,Chicago,IL,60646,427500,4.0,2.0,Forest Glen,1719.0,7078.0,1925.0,74,249.0,,Sold,http://www.redfin.com/IL/Chicago/6586-N-Hiawatha-Ave-60646/home/13590274,MRED,10551459,42.0003071,-87.76468659999998,5.0,55 mins,"WALKING(9 MINS), BUS84(26 mins), WALKING(1 MIN), BUS147(14 mins), WALKING(1 MIN)",11.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3555440.0,http://www.zillow.com/homedetails/6586-N-Hiawatha-Ave-Chicago-IL-60646/3555440_zpid/,2017.0,39022.0,9050.175,11/13/2019,427500.0,424066.0,01/26/2020,153.0,457991.0,394381.0
PAST SALE,Single Family Residential,7008 N Keating Ave,LINCOLNWOOD,IL,60712,445000,4.0,2.0,Lincolnwood,,7788.0,1952.0,205,,,Sold,http://www.redfin.com/IL/Lincolnwood/7008-N-Keating-Ave-60712/home/13589450,MRED,10164682,42.00845560000001,-87.747134,9.0,1 hour 35 mins,"WALKING(6 MINS), BUS290(11 mins), WALKING(2 MINS), BUS270(13 mins), WALKING(1 MIN), BLUE LINE(20 mins), WALKING(1 MIN), BUS66(12 mins), WALKING(2 MINS)",12.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3556464.0,http://www.zillow.com/homedetails/7008-N-Keating-Ave-Lincolnwood-IL-60712/3556464_zpid/,2017.0,27031.0,9420.65,06/17/2019,445000.0,440519.0,01/26/2020,6617.0,480166.0,405277.0
PAST SALE,Single Family Residential,9408 Tripp Ave,SKOKIE,IL,60076,367000,3.0,2.0,Skokie,1459.0,7627.0,1957.0,201,252.0,,Sold,http://www.redfin.com/IL/Skokie/9408-Tripp-Ave-60076/home/13625278,MRED,10356291,42.0519803,-87.7338448,5.0,1 hour 10 mins,"WALKING(6 MINS), BUS215(19 mins), WALKING(1 MIN), RED LINE(32 mins), WALKING(4 MINS)",11.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3522383.0,http://www.zillow.com/homedetails/9408-Tripp-Ave-Skokie-IL-60076/3522383_zpid/,2017.0,28500.0,7769.39,06/27/2019,367000.0,363147.0,01/26/2020,5371.0,395830.0,334095.0
PAST SALE,Townhouse,511 N PEORIA St,CHICAGO,IL,60642,620000,3.0,2.5,West Town,2400.0,900.0,2004.0,142,258.0,235.0,Sold,http://www.redfin.com/IL/Chicago/511-N-Peoria-St-60642/home/12697686,MRED,10353686,41.8915563,-87.6498223,3.0,22 mins,"WALKING(9 MINS), BUS66(11 mins), WALKING(2 MINS)",11.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",JEWEL,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,63698470.0,http://www.zillow.com/homedetails/511-N-Peoria-St-Chicago-IL-60642/63698470_zpid/,2017.0,50678.0,13125.4,09/05/2019,620000.0,612633.0,01/26/2020,3725.0,661644.0,563622.0
PAST SALE,Townhouse,4640 N PAULINA St Unit C,CHICAGO,IL,60640,355000,3.0,1.5,Uptown,,,1960.0,158,,,Sold,http://www.redfin.com/IL/Chicago/4640-N-Paulina-St-60640/unit-C/home/13391497,MRED,10427690,41.966453,-87.671474,3.0,40 mins,"WALKING(5 MINS), BUS22(27 mins), WALKING(7 MINS)",12.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",MARIANO,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3707731.0,http://www.zillow.com/homedetails/4640-N-Paulina-St-APT-C-Chicago-IL-60640/3707731_zpid/,2017.0,28510.0,7515.35,08/02/2019,355000.0,350412.0,01/26/2020,3773.0,381949.0,322379.0
PAST SALE,Townhouse,1664 N Bissell St,CHICAGO,IL,60614,500000,2.0,2.0,Lincoln Park,1270.0,800.0,1985.0,192,394.0,,Sold,http://www.redfin.com/IL/Chicago/1664-N-Bissell-St-60614/home/13350077,MRED,10323920,41.9124249,-87.65049090000002,3.0,12 mins,"WALKING(4 MINS), RED LINE(5 mins), WALKING(4 MINS)",8.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","ALDI, MARIANO, TRADERJOE, WHOLEFOODS",4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3736944.0,http://www.zillow.com/homedetails/1664-N-Bissell-St-Chicago-IL-60614/3736944_zpid/,2017.0,42985.0,10585.0,07/09/2019,500000.0,494269.0,01/26/2020,7053.0,538753.0,454727.0
PAST SALE,Townhouse,7748 Lincoln Ave,SKOKIE,IL,60077,350000,3.0,2.5,Skokie,1700.0,,2005.0,152,206.0,200.0,Sold,http://www.redfin.com/IL/Skokie/7748-Lincoln-Ave-60077/home/12605537,MRED,10342268,42.022140500000006,-87.7527869,4.0,1 hour 6 mins,"WALKING(12 MINS), YELLOW LINE(7 mins), RED LINE(32 mins), WALKING(4 MINS)",16.0,"ALDI, JEWEL",ALDI,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,80824664.0,http://www.zillow.com/homedetails/7748-Lincoln-Ave-Skokie-IL-60077/80824664_zpid/,2017.0,29484.0,7409.500000000001,08/09/2019,350000.0,345537.0,01/26/2020,3323.0,373180.0,317894.0
PAST SALE,Townhouse,2666 Prairie Ave Unit A,EVANSTON,IL,60201,500000,3.0,2.5,Evanston,1800.0,3400.0,1972.0,174,278.0,83.0,Sold,http://www.redfin.com/IL/Evanston/2666-Prairie-Ave-60201/unit-A/home/13772703,MRED,10337695,42.065901200000006,-87.7021443,4.0,1 hour 11 mins,"WALKING(18 MINS), PURPLE LINE(10 mins), RED LINE(32 mins), WALKING(4 MINS)",22.0,"JEWEL, WHOLEFOODS",WHOLEFOODS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3376043.0,http://www.zillow.com/homedetails/2666-Prairie-Ave-APT-C-Evanston-IL-60201/3376043_zpid/,2017.0,42230.0,10585.0,04/27/2016,470000.0,483685.0,01/26/2020,-562.0,507869.0,459501.0
PAST SALE,Single Family Residential,7935 Kildare Ave,SKOKIE,IL,60076,375000,3.0,2.0,Skokie,,6520.0,1964.0,227,,,Sold,http://www.redfin.com/IL/Skokie/7935-N-Kildare-Ave-60076/home/13600307,MRED,10349254,42.0254692,-87.7351719,6.0,1 hour 10 mins,"WALKING(1 MIN), BUS97(2 mins), WALKING(2 MINS), YELLOW LINE(7 mins), RED LINE(32 mins), WALKING(4 MINS)",7.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3545925.0,http://www.zillow.com/homedetails/7935-Kildare-Ave-Skokie-IL-60076/3545925_zpid/,2017.0,31608.0,7938.750000000001,05/29/2019,375000.0,371912.0,01/26/2020,5814.0,405384.0,342159.0
PAST SALE,Single Family Residential,230 Locust Rd,WILMETTE,IL,60091,415000,3.0,2.0,Wilmette,1288.0,8398.0,1959.0,194,322.0,,Sold,http://www.redfin.com/IL/Wilmette/230-Locust-Rd-60091/home/13777148,MRED,10274050,42.0681365,-87.7418453,5.0,1 hour 32 mins,"WALKING(21 MINS), BUS215(25 mins), WALKING(1 MIN), RED LINE(32 mins), WALKING(4 MINS)",26.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3372054.0,http://www.zillow.com/homedetails/230-Locust-Rd-Wilmette-IL-60091/3372054_zpid/,2017.0,37482.0,8785.550000000001,06/27/2019,415000.0,410332.0,01/26/2020,5903.0,447262.0,377505.0
MLS Listing,Townhouse,1825 Wilmette Ave Unit C,Wilmette,IL,60091,445000,3.0,3.5,Wilmette,2000.0,,1998.0,116,223.0,225.0,Active,http://www.redfin.com/IL/Wilmette/1825-Wilmette-Ave-60091/unit-C/home/13777667,MRED,10514119,42.071855,-87.7218709,6.0,1 hour 21 mins,"WALKING(17 MINS), HEAVY_RAILUP-N(6 mins), WALKING(2 MINS), PURPLE LINE(6 mins), RED LINE(32 mins), WALKING(4 MINS)",23.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2087869594.0,http://www.zillow.com/homedetails/1825-Wilmette-Ave-UNIT-C-Wilmette-IL-60091/2087869594_zpid/,,,9420.65,,,427453.0,01/26/2020,261.0,448826.0,406080.0
PAST SALE,Townhouse,605 4th St,WILMETTE,IL,60091,380000,3.0,1.5,Wilmette,1426.0,,1958.0,191,266.0,1.0,Sold,http://www.redfin.com/IL/Wilmette/605-4th-St-60091/home/13772882,MRED,10343568,42.075463,-87.692223,4.0,59 mins,"WALKING(3 MINS), PURPLE LINE(12 mins), RED LINE(32 mins), WALKING(4 MINS)",7.0,"JEWEL, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3376748.0,http://www.zillow.com/homedetails/605-4th-St-Wilmette-IL-60091/3376748_zpid/,2017.0,29685.0,8044.6,07/05/2019,380000.0,337338.0,01/26/2020,3265.0,364325.0,303604.0
PAST SALE,Single Family Residential,3811 Louise St,Skokie,IL,60076,370000,4.0,2.5,Skokie,1500.0,5623.0,1957.0,219,247.0,,Sold,http://www.redfin.com/IL/Skokie/3811-Louise-St-60076/home/13601289,MRED,10142608,42.0251116,-87.7239187,5.0,56 mins,"WALKING(2 MINS), BUS97(11 mins), WALKING(1 MIN), RED LINE(32 mins), WALKING(4 MINS)",7.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3544689.0,http://www.zillow.com/homedetails/3811-Louise-St-Skokie-IL-60076/3544689_zpid/,2017.0,23941.0,7832.9000000000015,06/14/2019,370000.0,366274.0,01/26/2020,5501.0,399239.0,336972.0
PAST SALE,Townhouse,2733 N Janssen Ave Unit A,CHICAGO,IL,60614,572000,2.0,2.0,Lincoln Park,,,1989.0,219,,251.0,Sold,http://www.redfin.com/IL/Chicago/2733-N-Janssen-Ave-60614/unit-A/home/12554871,MRED,10329962,41.931937,-87.665184,5.0,33 mins,"WALKING(2 MINS), BUS76(7 mins), WALKING(1 MIN), BUS151(14 mins), WALKING(1 MIN)",4.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",JEWEL,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2112827548.0,http://www.zillow.com/homedetails/2733-N-Janssen-Ave-B-Chicago-IL-60614/2112827548_zpid/,2017.0,46122.0,12109.240000000002,08/31/2018,630000.0,622757.0,01/26/2020,-11119.0,653895.0,591619.0
MLS Listing,Townhouse,8 Park Ave,River Forest,IL,60305,499000,3.0,3.0,River Forest,2313.0,1000.0,2006.0,27,216.0,124.0,Active,http://www.redfin.com/IL/River-Forest/8-Park-Ave-60305/home/26809923,MRED,10589012,41.8797005,-87.8194435,5.0,1 hour 1 min,"WALKING(11 MINS), BLUE LINE(32 mins), WALKING(1 MIN), BUS22(8 mins), WALKING(6 MINS)",18.0,"ALDI, JEWEL, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,89929003.0,http://www.zillow.com/homedetails/8-Park-Ave-River-Forest-IL-60305/89929003_zpid/,2017.0,46717.0,10563.83,10/06/2006,549000.0,470365.0,01/26/2020,-8097.0,493883.0,446847.0
PAST SALE,Townhouse,4646 N Greenview Ave #11,CHICAGO,IL,60640,503000,2.0,2.0,Uptown,,,2000.0,228,,296.0,Sold,http://www.redfin.com/IL/Chicago/4646-N-Greenview-Ave-60640/unit-11/home/161062033,MRED,10249245,41.966538,-87.66797700000002,3.0,35 mins,"WALKING(13 MINS), RED LINE(19 mins), WALKING(4 MINS)",17.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",MARIANO,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,60263166.0,http://www.zillow.com/homedetails/4646-N-Greenview-Ave-UNIT-11-Chicago-IL-60640/60263166_zpid/,2017.0,32958.0,10648.51,06/07/2019,503000.0,498313.0,01/26/2020,7687.0,543161.0,458448.0
PAST SALE,Townhouse,1000 W Barry Ave,CHICAGO,IL,60657,490000,3.0,2.0,Lake View,,,1986.0,192,,350.0,Sold,http://www.redfin.com/IL/Chicago/1000-W-Barry-Ave-60657/home/13364039,MRED,10351556,41.9382315,-87.6542312,3.0,17 mins,"WALKING(4 MINS), RED LINE(10 mins), WALKING(4 MINS)",8.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2085026793.0,http://www.zillow.com/homedetails/1000-W-Barry-Ave-Chicago-IL-60657/2085026793_zpid/,2017.0,42000.0,10373.3,07/02/2019,490000.0,484383.0,01/26/2020,6912.0,527977.0,445632.0
PAST SALE,Townhouse,335 GREENLEAF Ave,WILMETTE,IL,60091,345000,3.0,2.5,Wilmette,1684.0,2298.0,1965.0,2231,205.0,129.0,Sold,http://www.redfin.com/IL/Wilmette/335-Greenleaf-Ave-60091/home/13772429,MRED,8445993,42.0749128,-87.69099859999999,4.0,1 hour 0 mins,"WALKING(4 MINS), PURPLE LINE(12 mins), RED LINE(32 mins), WALKING(4 MINS)",8.0,"JEWEL, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3376847.0,http://www.zillow.com/homedetails/335-Greenleaf-Ave-Wilmette-IL-60091/3376847_zpid/,2017.0,33523.0,7303.6500000000015,01/31/2014,345000.0,489214.0,01/26/2020,-1557.0,513675.0,464753.0
PAST SALE,Single Family Residential,7417 N Talman Ave,CHICAGO,IL,60645,562500,4.0,3.0,West Ridge,2234.0,4199.0,1949.0,219,252.0,,Sold,http://www.redfin.com/IL/Chicago/7417-N-Talman-Ave-60645/home/13602199,MRED,10322864,42.01637879999999,-87.6957963,5.0,55 mins,"WALKING(6 MINS), BUS97(6 mins), WALKING(1 MIN), RED LINE(32 mins), WALKING(4 MINS)",11.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3544158.0,http://www.zillow.com/homedetails/7417-N-Talman-Ave-Chicago-IL-60645/3544158_zpid/,2017.0,41903.0,11908.125,06/06/2019,562500.0,557319.0,01/26/2020,8628.0,607478.0,512733.0
PAST SALE,Single Family Residential,7641 Kildare Ave,SKOKIE,IL,60076,287000,4.0,2.0,Skokie,1395.0,4917.0,1959.0,177,206.0,,Sold,http://www.redfin.com/IL/Skokie/7641-N-Kildare-Ave-60076/home/13599288,MRED,10333277,42.0202101,-87.73528950000002,4.0,1 hour 14 mins,"WALKING(21 MINS), YELLOW LINE(7 mins), RED LINE(32 mins), WALKING(4 MINS)",25.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3546503.0,http://www.zillow.com/homedetails/7641-Kildare-Ave-Skokie-IL-60076/3546503_zpid/,2017.0,28071.0,6075.79,07/16/2019,287000.0,283478.0,01/26/2020,3640.0,308991.0,260800.0
PAST SALE,Single Family Residential,8147 Lowell Ave,SKOKIE,IL,60076,387000,3.0,2.0,Skokie,2600.0,4917.0,1955.0,118,149.0,,Sold,http://www.redfin.com/IL/Skokie/8147-N-Lowell-Ave-60076/home/13609663,MRED,10463700,42.02943629999999,-87.7362496,4.0,1 hour 9 mins,"WALKING(15 MINS), YELLOW LINE(7 mins), RED LINE(32 mins), WALKING(4 MINS)",19.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3537657.0,http://www.zillow.com/homedetails/8147-Lowell-Ave-Skokie-IL-60076/3537657_zpid/,2017.0,27352.0,8192.79,09/12/2019,387000.0,382591.0,01/26/2020,1969.0,413198.0,351984.0
PAST SALE,Single Family Residential,2723 Birchwood Ave,WILMETTE,IL,60091,471500,5.0,2.5,Wilmette,2434.0,8398.0,1957.0,233,194.0,,Sold,http://www.redfin.com/IL/Wilmette/2723-Birchwood-Ave-60091/home/13777258,MRED,10064775,42.0764348,-87.743224,6.0,1 hour 18 mins,"WALKING(5 MINS), BUS422(10 mins), WALKING(1 MIN), PURPLE LINE(12 mins), RED LINE(32 mins), WALKING(4 MINS)",10.0,"ALDI, JEWEL, MARIANO",MARIANO,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3371077.0,http://www.zillow.com/homedetails/2723-Birchwood-Ave-Wilmette-IL-60091/3371077_zpid/,2017.0,46683.0,9981.655,05/28/2019,471500.0,468451.0,01/26/2020,7068.0,510612.0,430975.0
PAST SALE,Townhouse,417 Greenleaf Ave,WILMETTE,IL,60091,420000,3.0,1.5,Wilmette,2020.0,,1959.0,195,208.0,,Sold,http://www.redfin.com/IL/Wilmette/417-Greenleaf-Ave-60091/home/13772317,MRED,10161676,42.074739,-87.69287790000001,4.0,1 hour 0 mins,"WALKING(4 MINS), PURPLE LINE(12 mins), RED LINE(32 mins), WALKING(4 MINS)",8.0,"JEWEL, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3376819.0,http://www.zillow.com/homedetails/417-Greenleaf-Ave-Wilmette-IL-60091/3376819_zpid/,2017.0,47091.0,8891.400000000001,06/25/2019,420000.0,415321.0,01/26/2020,5999.0,452700.0,382095.0
PAST SALE,Single Family Residential,6826 N Dowagiac Ave,CHICAGO,IL,60646,459900,4.0,2.5,Forest Glen,1325.0,5166.0,1968.0,195,347.0,,Sold,http://www.redfin.com/IL/Chicago/6826-N-Dowagiac-Ave-60646/home/12569227,MRED,10354719,42.0043395,-87.76616659999998,5.0,1 hour 2 mins,"WALKING(15 MINS), BUS84(26 mins), WALKING(1 MIN), BUS147(14 mins), WALKING(1 MIN)",17.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",JEWEL,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3555643.0,http://www.zillow.com/homedetails/6826-N-Dowagiac-Ave-Chicago-IL-60646/3555643_zpid/,2017.0,32980.0,9736.083,07/01/2019,460000.0,454875.0,01/26/2020,6570.0,495814.0,418485.0
PAST SALE,Single Family Residential,6839 N Kilpatrick Ave,LINCOLNWOOD,IL,60712,535000,4.0,2.5,Lincolnwood,2730.0,5998.0,1942.0,209,196.0,,Sold,http://www.redfin.com/IL/Lincolnwood/6839-N-Kilpatrick-Ave-60712/home/13589525,MRED,10324770,42.005721,-87.7457495,9.0,1 hour 40 mins,"WALKING(11 MINS), BUS290(11 mins), WALKING(2 MINS), BUS270(13 mins), WALKING(1 MIN), BLUE LINE(20 mins), WALKING(1 MIN), BUS66(12 mins), WALKING(2 MINS)",17.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3556677.0,http://www.zillow.com/homedetails/6839-N-Kilpatrick-Ave-Lincolnwood-IL-60712/3556677_zpid/,2017.0,32624.0,11325.95,06/20/2019,535000.0,529842.0,01/26/2020,8080.0,577528.0,487455.0
PAST SALE,Townhouse,814 HINMAN Ave #6,EVANSTON,IL,60202,459000,3.0,2.5,Evanston,1700.0,,1997.0,192,270.0,300.0,Sold,http://www.redfin.com/IL/Evanston/814-Hinman-Ave-60202/unit-6/home/13577351,MRED,10325948,42.0325539,-87.67809629999998,4.0,51 mins,"WALKING(4 MINS), PURPLE LINE(3 mins), RED LINE(32 mins), WALKING(4 MINS)",8.0,"ALDI, JEWEL, TRADERJOE, WHOLEFOODS","JEWEL, WHOLEFOODS",2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3566762.0,http://www.zillow.com/homedetails/814-Hinman-Ave-UNIT-6-Evanston-IL-60202/3566762_zpid/,2017.0,38168.0,9717.03,07/10/2019,459000.0,453739.0,01/26/2020,6475.0,494576.0,417440.0
PAST SALE,Townhouse,1711 W Diversey Pkwy,CHICAGO,IL,60614,589000,3.0,2.5,Lincoln Park,,,2001.0,205,,334.0,Sold,http://www.redfin.com/IL/Chicago/1711-W-Diversey-Pkwy-60614/home/12753881,MRED,10323514,41.9322578,-87.67142009999998,5.0,34 mins,"WALKING(1 MIN), BUS76(9 mins), WALKING(1 MIN), BUS151(14 mins), WALKING(1 MIN)",3.0,"ALDI, JEWEL, MARIANO, TRADERJOE, WHOLEFOODS","ALDI, JEWEL",2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,60201795.0,http://www.zillow.com/homedetails/1711-W-Diversey-Pkwy-Chicago-IL-60614/60201795_zpid/,2017.0,42420.0,12469.13,06/19/2019,589000.0,582753.0,01/26/2020,8585.0,635201.0,536133.0
PAST SALE,Townhouse,508 Callie Ct Unit 15-4,MORTON GROVE,IL,60053,345000,3.0,3.5,Morton Grove,1680.0,,2006.0,129,205.0,311.0,Sold,http://www.redfin.com/IL/Morton-Grove/508-Callie-Ct-60053/unit-15-4/home/26801831,MRED,10319072,42.03463060000001,-87.7836462,7.0,1 hour 6 mins,"WALKING(7 MINS), HEAVY_RAILMD-N(15 mins), WALKING(2 MINS), BUS74(20 mins), WALKING(1 MIN), RED LINE(7 mins), WALKING(4 MINS)",14.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,89935135.0,http://www.zillow.com/homedetails/508-Callie-Ct-15-4-Morton-Grove-IL-60053/89935135_zpid/,2017.0,24592.0,7303.6500000000015,09/06/2019,345000.0,340777.0,01/26/2020,2386.0,368039.0,313515.0
PAST SALE,Single Family Residential,3307 Wilmette Ave,WILMETTE,IL,60091,400000,3.0,2.0,Wilmette,,5000.0,1963.0,191,,,Sold,http://www.redfin.com/IL/Wilmette/3307-Wilmette-Ave-60091/home/13779884,MRED,10312546,42.0720096,-87.7572473,5.0,1 hour 35 mins,"WALKING(25 MINS), BUS215(25 mins), WALKING(1 MIN), RED LINE(32 mins), WALKING(4 MINS)",30.0,"ALDI, JEWEL, MARIANO",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3370278.0,http://www.zillow.com/homedetails/3307-Wilmette-Ave-Wilmette-IL-60091/3370278_zpid/,2017.0,29699.0,8468.0,07/16/2019,400000.0,395372.0,01/26/2020,5620.0,430955.0,363742.0
PAST SALE,Single Family Residential,7657 Park Ave,SKOKIE,IL,60077,347000,3.0,2.0,Skokie,1600.0,7305.0,1956.0,240,217.0,,Sold,http://www.redfin.com/IL/Skokie/7657-Park-Ave-60077/home/13598914,MRED,10322548,42.0207503,-87.76082290000002,4.0,1 hour 13 mins,"WALKING(19 MINS), YELLOW LINE(7 mins), RED LINE(32 mins), WALKING(4 MINS)",23.0,"ALDI, JEWEL",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3548755.0,http://www.zillow.com/homedetails/7657-Park-Ave-Skokie-IL-60077/3548755_zpid/,2017.0,25023.0,7345.990000000002,05/17/2019,347000.0,344756.0,01/26/2020,5201.0,375784.0,317176.0
PAST SALE,Single Family Residential,4653 N LAPORTE Ave,CHICAGO,IL,60630,535000,6.0,5.5,Portage Park,3600.0,2500.0,2005.0,141,149.0,40.0,Sold,http://www.redfin.com/IL/Chicago/4653-N-Laporte-Ave-60630/home/12634824,MRED,10421672,41.965825,-87.7511146,5.0,58 mins,"WALKING(14 MINS), BLUE LINE(20 mins), WALKING(1 MIN), BUS66(12 mins), WALKING(2 MINS)",17.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,70458439.0,http://www.zillow.com/homedetails/4653-N-Laporte-Ave-Chicago-IL-60630/70458439_zpid/,2017.0,36602.0,11325.95,08/20/2019,535000.0,528328.0,01/26/2020,4321.0,570594.0,486062.0
PAST SALE,Single Family Residential,6619 N Crawford Ave,LINCOLNWOOD,IL,60712,368000,3.0,3.0,Lincolnwood,,2922.0,1953.0,212,,,Sold,http://www.redfin.com/IL/Lincolnwood/6619-N-Crawford-Ave-60712/home/13587707,MRED,10318808,42.001488,-87.728436,5.0,58 mins,"WALKING(17 MINS), BUS84(20 mins), WALKING(1 MIN), BUS147(14 mins), WALKING(1 MIN)",19.0,"ALDI, JEWEL, MARIANO, WHOLEFOODS",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3558545.0,http://www.zillow.com/homedetails/6619-N-Crawford-Ave-Lincolnwood-IL-60712/3558545_zpid/,2017.0,15063.0,7790.56,06/10/2019,368000.0,312829.0,01/26/2020,-7968.0,353497.0,281546.0
